underlier,date,T,maturity_days,true_psi,psi,smile_r_squared,n_strikes,valid
ZN_like,2018-02-27,0.2465753424657534,90,0.020568895761265006,0.019640154202644908,0.4296402396883253,21,True
ZN_like,2018-02-27,0.3287671232876712,120,0.012685892333230876,0.011780805334808365,0.1649251272161304,21,True
ZN_like,2018-02-27,0.4931506849315068,180,-0.004171510112158165,-0.007580572695930324,0.06903745982722831,21,True
ZN_like,2018-02-27,0.6904109589041096,252,-0.011030264334380762,-0.013971448342028235,0.2658724825178912,21,True
ZN_like,2018-02-27,1.0,365,-0.009291502591458846,-0.013422236248251505,0.2951025347244809,21,True
ZN_like,2018-02-28,0.038356164383561646,14,-0.01432291484346008,-0.0195160792424961,0.3547474702986133,21,True
ZN_like,2018-02-28,0.057534246575342465,21,-0.004402626548318174,-0.0029055812868719073,0.0174550597042733,21,True
ZN_like,2018-02-28,0.0821917808219178,30,0.0024452826710604733,0.005436210088748843,0.033366615436208336,21,True
ZN_like,2018-02-28,0.1232876712328767,45,0.00874784481018205,0.009158445036767552,0.12303563102585446,21,True
ZN_like,2018-02-28,0.1643835616438356,60,-0.009025830161094534,-0.009124346703767277,0.11743517393783354,21,True
ZN_like,2018-02-28,0.2465753424657534,90,0.001550171538821387,0.003456389536494529,0.013961895452061057,21,True
ZN_like,2018-02-28,0.3287671232876712,120,0.0009254003533141148,0.0019731207197068988,0.005950659300107519,21,True
ZN_like,2018-02-28,0.4931506849315068,180,0.006963557888056413,0.004389172893165269,0.03620726707196975,21,True
ZN_like,2018-02-28,0.6904109589041096,252,0.008775059448087976,0.00607462260800005,0.04865317783003287,21,True
ZN_like,2018-02-28,1.0,365,0.0024230211754075466,-0.007673339318409226,0.05756092143174141,21,True
ZN_like,2018-03-01,0.038356164383561646,14,-0.00576939586224547,-0.01214027480505861,0.1444389327738007,21,True
ZN_like,2018-03-01,0.057534246575342465,21,0.012591259651767647,0.014814053630171421,0.2537010318275805,21,True
ZN_like,2018-03-01,0.0821917808219178,30,0.012915700011825484,0.016633302634390848,0.47861818345230234,21,True
ZN_like,2018-03-01,0.1232876712328767,45,-0.019128809986217955,-0.021097184829498572,0.545803186931895,21,True
ZN_like,2018-03-01,0.1643835616438356,60,-0.01298002249738533,-0.008193084526563992,0.09957261503849957,21,True
ZN_like,2018-03-01,0.2465753424657534,90,0.005128987882388468,0.017631277032576526,0.3451164394465077,21,True
ZN_like,2018-03-01,0.3287671232876712,120,0.014888967134896064,0.015842880809824062,0.29268950556763584,21,True
ZN_like,2018-03-01,0.4931506849315068,180,-0.0037848510778815433,-0.013803232992714635,0.2088069111611135,21,True
ZN_like,2018-03-01,0.6904109589041096,252,0.006250750129611404,0.0038159276264519977,0.027124257563367893,21,True
ZN_like,2018-03-01,1.0,365,0.017971379976168798,0.017948591558959167,0.4196546528918721,21,True
ZN_like,2018-03-02,0.038356164383561646,14,0.014809650164312915,0.011517229014299028,0.16528666506620915,21,True
ZN_like,2018-03-02,0.057534246575342465,21,0.009448435481100116,0.012354698906364751,0.26061055777507824,21,True
ZN_like,2018-03-02,0.0821917808219178,30,0.012502325903667955,0.012269033567049255,0.22396564587261414,21,True
ZN_like,2018-03-02,0.1232876712328767,45,0.03200615825530501,0.03518794865374562,0.680784629754368,21,True
ZN_like,2018-03-02,0.1643835616438356,60,0.012419656536650421,0.013626144937601963,0.23922660550979147,21,True
ZN_like,2018-03-02,0.2465753424657534,90,0.009462504783730303,0.0013431913040606927,0.0022365091301617124,21,True
ZN_like,2018-03-02,0.3287671232876712,120,0.0037442358803301532,0.0028136532281705954,0.009497048051033352,21,True
ZN_like,2018-03-02,0.4931506849315068,180,0.0075120022614212755,0.0017176865933300008,0.0027508751570073375,21,True
ZN_like,2018-03-02,0.6904109589041096,252,-0.0011246179225015062,-0.003405809409983871,0.018130558376139527,21,True
ZN_like,2018-03-02,1.0,365,0.010814016169171659,0.0109502662530443,0.1594441462582048,21,True
ZN_like,2018-03-05,0.038356164383561646,14,-0.009897911256795636,-0.004448510957125142,0.029922064222265843,21,True
ZN_like,2018-03-05,0.057534246575342465,21,-0.0025621755777570417,0.0037791444381608252,0.02779867092523225,21,True
ZN_like,2018-03-05,0.0821917808219178,30,-0.006242102313571662,-0.008594451973985848,0.10159162456830317,21,True
ZN_like,2018-03-05,0.1232876712328767,45,-0.004527591129423641,-0.0057375370409358745,0.0436685718031109,21,True
ZN_like,2018-03-05,0.1643835616438356,60,0.0121787607828896,0.017209058288977487,0.38209187299772907,21,True
ZN_like,2018-03-05,0.2465753424657534,90,-0.00032065536819359143,0.0010529163602794721,0.0015769923461717017,21,True
ZN_like,2018-03-05,0.3287671232876712,120,0.013217865208516137,0.011724309877408927,0.15570983947444272,21,True
ZN_like,2018-03-05,0.4931506849315068,180,0.009642161572518312,0.011685472566220309,0.14470219882525814,21,True
ZN_like,2018-03-05,0.6904109589041096,252,-0.01287518795313502,-0.01726411863180475,0.3036230806882041,21,True
ZN_like,2018-03-05,1.0,365,0.005210089652801286,0.009255303807048774,0.13123297385410426,21,True
ZN_like,2018-03-06,0.038356164383561646,14,0.01401085078941347,0.014341534147974998,0.24907305698977023,21,True
ZN_like,2018-03-06,0.057534246575342465,21,0.007755788049482176,0.005673813736227245,0.03547344568603783,21,True
ZN_like,2018-03-06,0.0821917808219178,30,0.014275607992142031,0.016259081003456344,0.2613711819089729,21,True
ZN_like,2018-03-06,0.1232876712328767,45,-0.00839355127122073,-0.003276967391631414,0.019508037495834962,21,True
ZN_like,2018-03-06,0.1643835616438356,60,-0.01469536836347123,-0.00980493631806894,0.146535062904519,21,True
ZN_like,2018-03-06,0.2465753424657534,90,-0.012842230461798523,-0.008219658687590203,0.0733384999430704,21,True
ZN_like,2018-03-06,0.3287671232876712,120,0.011642472457277475,0.010488501161335846,0.11803069846674352,21,True
ZN_like,2018-03-06,0.4931506849315068,180,-0.001581568297600112,-0.0058603871696035655,0.05143335841273111,21,True
ZN_like,2018-03-06,0.6904109589041096,252,-0.007666373185603299,-0.00690077965883323,0.08005342913263247,21,True
ZN_like,2018-03-06,1.0,365,0.01666017508202616,0.013146231010173896,0.24481471899934648,21,True
ZN_like,2018-03-07,0.038356164383561646,14,0.011746103661556973,0.017234481983839676,0.33923781102184225,21,True
ZN_like,2018-03-07,0.057534246575342465,21,-0.0025752011688268436,-0.0006844975398682091,0.0010282818218720902,21,True
ZN_like,2018-03-07,0.0821917808219178,30,0.013412611425493505,0.01463226355623872,0.24623066669381577,21,True
ZN_like,2018-03-07,0.1232876712328767,45,0.0008126558240936718,0.0015808536049590539,0.004637163409385692,21,True
ZN_like,2018-03-07,0.1643835616438356,60,-0.0007343201120997921,0.001497702843098412,0.002826763005950639,21,True
ZN_like,2018-03-07,0.2465753424657534,90,-0.02110532145424689,-0.020997118680982255,0.3446885801449806,21,True
ZN_like,2018-03-07,0.3287671232876712,120,0.0025354713711491328,-0.008397514847759253,0.055097573341143735,21,True
ZN_like,2018-03-07,0.4931506849315068,180,-0.0016309317131637043,-0.007823313947585092,0.11630842389473273,21,True
ZN_like,2018-03-07,0.6904109589041096,252,-0.008091740350392871,-0.008962126158817408,0.07941032214145938,21,True
ZN_like,2018-03-07,1.0,365,0.015707713425213005,0.025852518832569844,0.5314792524927411,21,True
ZN_like,2018-03-08,0.038356164383561646,14,-0.016455758635045323,-0.01608271197902269,0.24027955993670935,21,True
ZN_like,2018-03-08,0.057534246575342465,21,-0.009981535901881779,-0.01084667132744371,0.19065156979062114,21,True
ZN_like,2018-03-08,0.0821917808219178,30,-0.00036470885153800053,-0.004040355727465698,0.04063875460493027,21,True
ZN_like,2018-03-08,0.1232876712328767,45,0.012169997599441734,0.011590647881933758,0.17222373017911785,21,True
ZN_like,2018-03-08,0.1643835616438356,60,-0.0035899741633826643,0.0006760180665897514,0.0007618144472325561,21,True
ZN_like,2018-03-08,0.2465753424657534,90,-0.005042248406643262,-0.0026775625835606877,0.015509065927782673,21,True
ZN_like,2018-03-08,0.3287671232876712,120,0.004858189028686135,0.012380703587810805,0.23036801812746432,21,True
ZN_like,2018-03-08,0.4931506849315068,180,-0.005850658422236046,-0.0016305262495097694,0.0051113215776777965,21,True
ZN_like,2018-03-08,0.6904109589041096,252,0.015828244793230774,0.00924470325059647,0.08864430638522769,21,True
ZN_like,2018-03-08,1.0,365,0.019377057330642284,0.0332989825141073,0.6869902378576977,21,True
ZN_like,2018-03-09,0.038356164383561646,14,-0.009602967728964157,-0.011076716051306295,0.14229068743628537,21,True
ZN_like,2018-03-09,0.057534246575342465,21,0.0009735919585023731,0.003019610152965066,0.017503510927048493,21,True
ZN_like,2018-03-09,0.0821917808219178,30,-0.015552080870573654,-0.015645903431360252,0.2583159937607502,21,True
ZN_like,2018-03-09,0.1232876712328767,45,-0.002347075235534936,-0.0029027278166802693,0.008773724487569301,21,True
ZN_like,2018-03-09,0.1643835616438356,60,0.0062822171395696645,-0.0035943180558864617,0.011368007619399045,21,True
ZN_like,2018-03-09,0.2465753424657534,90,-0.02116981252721676,-0.018659339578125957,0.34200494773869683,21,True
ZN_like,2018-03-09,0.3287671232876712,120,-0.005726226843410167,-0.0028930240937842873,0.011144013875223013,21,True
ZN_like,2018-03-09,0.4931506849315068,180,-0.028539212776732884,-0.03230122380336417,0.5437453327857998,21,True
ZN_like,2018-03-09,0.6904109589041096,252,0.0055494008342862385,-0.0021069681589772587,0.008630797019033909,21,True
ZN_like,2018-03-09,1.0,365,0.007014754536756633,0.005686358297495448,0.05867837168434831,21,True
ZN_like,2018-03-12,0.038356164383561646,14,-0.0031227714562114444,0.0011247036573873875,0.00436242498014483,21,True
ZN_like,2018-03-12,0.057534246575342465,21,0.001548262180177842,-0.0022676994080739,0.006119983097652382,21,True
ZN_like,2018-03-12,0.0821917808219178,30,-0.003104494069634917,-0.00292965602460682,0.01096363029552827,21,True
ZN_like,2018-03-12,0.1232876712328767,45,0.0005719135736584375,-0.002644121048298851,0.010985560325541432,21,True
ZN_like,2018-03-12,0.1643835616438356,60,0.016373595072513156,0.01631571776823455,0.4280129166880051,21,True
ZN_like,2018-03-12,0.2465753424657534,90,0.00795814892774927,0.005055013859594515,0.03794972039181943,21,True
ZN_like,2018-03-12,0.3287671232876712,120,0.018026466674693563,0.023664755508781513,0.5394405929897916,21,True
ZN_like,2018-03-12,0.4931506849315068,180,0.001886927255019793,-0.0013410617335908063,0.0055649320368007515,21,True
ZN_like,2018-03-12,0.6904109589041096,252,-0.01700314649525181,-0.016972901089275926,0.3395588528040876,21,True
ZN_like,2018-03-12,1.0,365,0.002359100729596264,0.009394684700504885,0.13252009606547976,21,True
ZN_like,2018-03-13,0.038356164383561646,14,-0.014404034019763595,-0.02577630037758103,0.4746593810939954,21,True
ZN_like,2018-03-13,0.057534246575342465,21,-0.003951207353461151,-0.002546792118297993,0.009100436459257066,21,True
ZN_like,2018-03-13,0.0821917808219178,30,-0.0017052895500111222,0.005036823518690283,0.03726383914480402,21,True
ZN_like,2018-03-13,0.1232876712328767,45,0.009728550069025382,0.01167089797897552,0.15152296861465864,21,True
ZN_like,2018-03-13,0.1643835616438356,60,-1.895951209880427e-05,0.004323598028744519,0.023611272842505526,21,True
ZN_like,2018-03-13,0.2465753424657534,90,0.009386395140979806,0.011208593028070007,0.15113811197150073,21,True
ZN_like,2018-03-13,0.3287671232876712,120,0.019601005013026303,0.013734709940601362,0.19002302873248766,21,True
ZN_like,2018-03-13,0.4931506849315068,180,-0.0017064218354869872,-0.004746401960222014,0.03549893984846597,21,True
ZN_like,2018-03-13,0.6904109589041096,252,0.007406512423316115,0.010748451058299845,0.13929250722577913,21,True
ZN_like,2018-03-13,1.0,365,-0.018660746022676894,-0.010950703048978253,0.15439476782623607,21,True
ZN_like,2018-03-14,0.038356164383561646,14,0.0015082097941909783,-0.004074225655574913,0.03081027414062476,21,True
ZN_like,2018-03-14,0.057534246575342465,21,0.01637971871260824,0.023174992922436695,0.5659471090875214,21,True
ZN_like,2018-03-14,0.0821917808219178,30,-0.01628561579245617,-0.018563018696145208,0.3538267382318021,21,True
ZN_like,2018-03-14,0.1232876712328767,45,-0.013238721215233892,-0.016059405516685363,0.31892909933040303,21,True
ZN_like,2018-03-14,0.1643835616438356,60,0.018181584044113817,0.016638401750070753,0.41695482909730275,21,True
ZN_like,2018-03-14,0.2465753424657534,90,-0.014330994005160497,-0.016312975499147123,0.21999368535530872,21,True
ZN_like,2018-03-14,0.3287671232876712,120,0.010273839685572375,0.007523031919278068,0.10760589410140797,21,True
ZN_like,2018-03-14,0.4931506849315068,180,0.01956387272713104,0.02027216204637897,0.4372722932475036,21,True
ZN_like,2018-03-14,0.6904109589041096,252,0.014217388662260085,0.017321642934853058,0.2636798495982593,21,True
ZN_like,2018-03-14,1.0,365,-0.002822301579711689,-0.008037507634468592,0.08915766279474546,21,True
ZN_like,2018-03-15,0.038356164383561646,14,-0.025413029170748926,-0.02964765978618792,0.5963985644400498,21,True
ZN_like,2018-03-15,0.057534246575342465,21,0.004114407042239482,0.005823107103764874,0.042781296779573985,21,True
ZN_like,2018-03-15,0.0821917808219178,30,0.00486793310522042,0.009891882928182372,0.13790446923107214,21,True
ZN_like,2018-03-15,0.1232876712328767,45,-0.016121078021166895,-0.011390036037877306,0.17205692049867083,21,True
ZN_like,2018-03-15,0.1643835616438356,60,-0.0005018624467877714,-0.0015369480715867623,0.004977674672262067,21,True
ZN_like,2018-03-15,0.2465753424657534,90,-0.011706383548949942,-0.012520453901206737,0.19587322419775033,21,True
ZN_like,2018-03-15,0.3287671232876712,120,-0.0003335156541467001,5.940917866617109e-05,9.536793498798879e-06,21,True
ZN_like,2018-03-15,0.4931506849315068,180,0.015719537821359292,0.015577635740031721,0.3019907272433767,21,True
ZN_like,2018-03-15,0.6904109589041096,252,-0.012254550243093403,-0.009719041900562622,0.12121835459302022,21,True
ZN_like,2018-03-15,1.0,365,-0.008787697234609877,-0.007735203554261554,0.16303496556180697,21,True
ZN_like,2018-03-16,0.038356164383561646,14,0.01249476472846798,0.01476585147990438,0.211151913788312,21,True
ZN_like,2018-03-16,0.057534246575342465,21,0.0012049444548004626,0.005703820618848039,0.05645750326786503,21,True
ZN_like,2018-03-16,0.0821917808219178,30,-0.013906065186985226,-0.01981114366176511,0.3609631899567911,21,True
ZN_like,2018-03-16,0.1232876712328767,45,0.005387928373147078,0.005139862310317584,0.03350432612552523,21,True
ZN_like,2018-03-16,0.1643835616438356,60,0.0023001131936526637,0.0023617325186718976,0.008062518875717295,21,True
ZN_like,2018-03-16,0.2465753424657534,90,0.0009293551893818467,0.005043833666383315,0.07111331133372656,21,True
ZN_like,2018-03-16,0.3287671232876712,120,-0.007442263765000194,-0.004961538181618326,0.029680264696570258,21,True
ZN_like,2018-03-16,0.4931506849315068,180,0.006243423014949152,0.007595168084571518,0.07275427127096445,21,True
ZN_like,2018-03-16,0.6904109589041096,252,-0.018988167122212116,-0.01153894142489987,0.3846663113510659,21,True
ZN_like,2018-03-16,1.0,365,-0.011173231170676888,-0.014383614566415064,0.23160191073513214,21,True
ZN_like,2018-03-19,0.038356164383561646,14,0.018882027663678663,0.016629155255179166,0.31202790794320423,21,True
ZN_like,2018-03-19,0.057534246575342465,21,-0.005661915026621335,-0.006655040800150622,0.08580882338306328,21,True
ZN_like,2018-03-19,0.0821917808219178,30,0.010293317763514987,0.0017620494498763537,0.003997262651435074,21,True
ZN_like,2018-03-19,0.1232876712328767,45,0.0004542025668366924,-0.002868149469742113,0.010813935461720825,21,True
ZN_like,2018-03-19,0.1643835616438356,60,-0.010758645971580579,-0.013406028138271806,0.2399259738899191,21,True
ZN_like,2018-03-19,0.2465753424657534,90,0.0069293974413224225,0.00528634067685358,0.036960454194545966,21,True
ZN_like,2018-03-19,0.3287671232876712,120,-0.001806175263580136,0.003942851067501398,0.029600781377390528,21,True
ZN_like,2018-03-19,0.4931506849315068,180,-0.011018672292766473,-0.007239211725460353,0.07404528659899545,21,True
ZN_like,2018-03-19,0.6904109589041096,252,0.014804556014302438,0.007396613167773895,0.0697255636487315,21,True
ZN_like,2018-03-19,1.0,365,0.0012665371657003268,-0.001739688771491107,0.007330173323879641,21,True
ZN_like,2018-03-20,0.038356164383561646,14,0.000594679694831799,0.006014426166120317,0.03992015225567236,21,True
ZN_like,2018-03-20,0.057534246575342465,21,0.0025121299484962252,-0.002298473162416551,0.012391561534669582,21,True
ZN_like,2018-03-20,0.0821917808219178,30,-0.011573657106523725,-0.005101204097675921,0.03588081594227699,21,True
ZN_like,2018-03-20,0.1232876712328767,45,-0.005787159285417417,-0.004199775652564816,0.0236172686411954,21,True
ZN_like,2018-03-20,0.1643835616438356,60,-0.006223307792747701,0.000654822265256586,0.0005285365496221495,21,True
ZN_like,2018-03-20,0.2465753424657534,90,0.014078898540591639,0.018304275574611593,0.4542502437017488,21,True
ZN_like,2018-03-20,0.3287671232876712,120,-0.0058640973351947396,-0.0036350668414447448,0.016158607381248524,21,True
ZN_like,2018-03-20,0.4931506849315068,180,0.00873485255181752,0.011899562878826098,0.1580754191124304,21,True
ZN_like,2018-03-20,0.6904109589041096,252,-0.008837790547406528,-0.007394467344723803,0.08086219455955534,21,True
ZN_like,2018-03-20,1.0,365,-0.015875049100481955,-0.02490959099282487,0.5646873210103249,21,True
ZN_like,2018-03-21,0.038356164383561646,14,-0.013040362651146348,-0.010962855332890792,0.14731474476011153,21,True
ZN_like,2018-03-21,0.057534246575342465,21,0.004114828949480581,0.0009500256416416867,0.0015784285680165988,21,True
ZN_like,2018-03-21,0.0821917808219178,30,0.0061834352344410275,0.013612362836152567,0.24768236530437093,21,True
ZN_like,2018-03-21,0.1232876712328767,45,-0.004542791247712943,-0.0026016382202508547,0.014091656825066967,21,True
ZN_like,2018-03-21,0.1643835616438356,60,-0.008295748492705446,-0.004070082163769635,0.020929166212487305,21,True
ZN_like,2018-03-21,0.2465753424657534,90,0.016253457839734132,0.025135436894246917,0.6658689031309034,21,True
ZN_like,2018-03-21,0.3287671232876712,120,-0.04009425509876296,-0.044798402101228395,0.7246168850196733,21,True
ZN_like,2018-03-21,0.4931506849315068,180,-0.019240899759787322,-0.014468428343560892,0.2044542842524204,21,True
ZN_like,2018-03-21,0.6904109589041096,252,0.01587315400480471,0.017742892587663452,0.3793475266973456,21,True
ZN_like,2018-03-21,1.0,365,0.008283609146727896,0.004978635076611384,0.039964961602178106,21,True
ZN_like,2018-03-22,0.038356164383561646,14,0.014506776379717642,0.003951912320041333,0.027278523049458547,21,True
ZN_like,2018-03-22,0.057534246575342465,21,0.00621444180703462,0.005536974743407957,0.057913878831223675,21,True
ZN_like,2018-03-22,0.0821917808219178,30,0.010204118263019948,0.007749666322632223,0.08956491445717851,21,True
ZN_like,2018-03-22,0.1232876712328767,45,0.013213617783726126,0.023782366994084855,0.4160799776712941,21,True
ZN_like,2018-03-22,0.1643835616438356,60,-0.0031092718699036992,6.460474430274127e-05,5.940658606595761e-06,21,True
ZN_like,2018-03-22,0.2465753424657534,90,-0.014685686599681499,-0.016486310571804427,0.3283177612144199,21,True
ZN_like,2018-03-22,0.3287671232876712,120,-0.000585616450583072,-0.0016970880575413448,0.0022139855987713952,21,True
ZN_like,2018-03-22,0.4931506849315068,180,0.01932768215267893,0.01960609310756794,0.34393882415911914,21,True
ZN_like,2018-03-22,0.6904109589041096,252,-0.010069745751733718,-0.011546062536841557,0.12816212357320178,21,True
ZN_like,2018-03-22,1.0,365,0.02004916720559505,0.017527536942641492,0.25397026927628363,21,True
ZN_like,2018-03-23,0.038356164383561646,14,0.02059152193502564,0.0167173741810754,0.21499921908735498,21,True
ZN_like,2018-03-23,0.057534246575342465,21,0.007810441011386378,0.01077640832529483,0.11564735914241919,21,True
ZN_like,2018-03-23,0.0821917808219178,30,-0.007100876763774288,-0.0005987108914757818,0.000403599810245292,21,True
ZN_like,2018-03-23,0.1232876712328767,45,0.014225022869935723,0.006584193656667218,0.05478943972620354,21,True
ZN_like,2018-03-23,0.1643835616438356,60,0.005907929088061532,0.005200803711842882,0.030399498997064067,21,True
ZN_like,2018-03-23,0.2465753424657534,90,-0.007319490558840673,-0.0005356982985522256,0.0006629071120948238,21,True
ZN_like,2018-03-23,0.3287671232876712,120,-0.002905451264465746,-0.011589928467346838,0.1520136746971923,21,True
ZN_like,2018-03-23,0.4931506849315068,180,0.0030889928783168724,0.008220444828051166,0.07772346156827914,21,True
ZN_like,2018-03-23,0.6904109589041096,252,-0.01817416416780873,-0.02996233740391917,0.4942152856434401,21,True
ZN_like,2018-03-23,1.0,365,0.003939261270568804,0.00896344623726483,0.15263169945184596,21,True
ZN_like,2018-03-26,0.038356164383561646,14,-0.007129561923521107,-0.009411452551882277,0.1885750124232538,21,True
ZN_like,2018-03-26,0.057534246575342465,21,0.00304303352779538,0.004714952031991997,0.020326620750976576,21,True
ZN_like,2018-03-26,0.0821917808219178,30,0.0038960478635594892,-0.00110922898793078,0.0021969260002724367,21,True
ZN_like,2018-03-26,0.1232876712328767,45,0.011106353724806678,0.010415171003406701,0.32592024546514664,21,True
ZN_like,2018-03-26,0.1643835616438356,60,0.009039221262375096,0.017378179152733098,0.43140896253258876,21,True
ZN_like,2018-03-26,0.2465753424657534,90,-0.004588749010516377,-0.006293836697121772,0.10919875038012605,21,True
ZN_like,2018-03-26,0.3287671232876712,120,-0.0030104015486231545,-0.011200262106594472,0.09676265895089109,21,True
ZN_like,2018-03-26,0.4931506849315068,180,-0.014419151823177045,-0.008615189283360823,0.13382403874199178,21,True
ZN_like,2018-03-26,0.6904109589041096,252,0.007508655379088558,0.010166329784054186,0.1247011646807592,21,True
ZN_like,2018-03-26,1.0,365,-0.008027747184200905,-0.011114928676091733,0.26082469996000746,21,True
ZN_like,2018-03-27,0.038356164383561646,14,0.015478393805067539,0.01861064031705554,0.2651649972537632,21,True
ZN_like,2018-03-27,0.057534246575342465,21,0.012918938978757474,0.021514262383038774,0.41798486016065883,21,True
ZN_like,2018-03-27,0.0821917808219178,30,-0.00480739946221193,-0.004821845774831733,0.04861815430213057,21,True
ZN_like,2018-03-27,0.1232876712328767,45,-0.0004541374614273638,-0.004282347836135475,0.023101523424990056,21,True
ZN_like,2018-03-27,0.1643835616438356,60,0.013484003525422186,0.011098269960248947,0.12483132113497164,21,True
ZN_like,2018-03-27,0.2465753424657534,90,-0.013854002212771646,-0.017262522589429258,0.3698039138738487,21,True
ZN_like,2018-03-27,0.3287671232876712,120,0.020579775730183932,0.025187494278138236,0.6069200850370122,21,True
ZN_like,2018-03-27,0.4931506849315068,180,-0.005015162804071282,-0.007224733491423029,0.07598812721084303,21,True
ZN_like,2018-03-27,0.6904109589041096,252,0.015357215677214821,0.007700856399353624,0.08899578468100378,21,True
ZN_like,2018-03-27,1.0,365,-0.010675213058003584,-0.004254222410698524,0.030657256382249254,21,True
ZN_like,2018-03-28,0.038356164383561646,14,-0.015420835672194853,-0.01776457717199861,0.4461194284180615,21,True
ZN_like,2018-03-28,0.057534246575342465,21,-0.004351593301663691,-0.001023390388589478,0.0010277213871192625,21,True
ZN_like,2018-03-28,0.0821917808219178,30,0.007870876988327079,0.0043603476076419425,0.050144494888395785,21,True
ZN_like,2018-03-28,0.1232876712328767,45,0.004740309593786734,0.014240790483653195,0.2462669910590911,21,True
ZN_like,2018-03-28,0.1643835616438356,60,0.008387983028970479,0.009545294109421275,0.1493629909519425,21,True
ZN_like,2018-03-28,0.2465753424657534,90,-0.011386545830332948,-0.007601926335273603,0.06490812257109602,21,True
ZN_like,2018-03-28,0.3287671232876712,120,0.0050303804374305285,0.006839496522969815,0.06877547088973657,21,True
ZN_like,2018-03-28,0.4931506849315068,180,-0.010646544399429015,-0.01269280391491934,0.27152074070870047,21,True
ZN_like,2018-03-28,0.6904109589041096,252,-0.012832509893396587,-0.014891088491782138,0.41404697051965855,21,True
ZN_like,2018-03-28,1.0,365,-0.0075244251177143655,-0.010022744834596607,0.1497716330230039,21,True
ZN_like,2018-03-29,0.038356164383561646,14,0.013030801086995943,0.020540861763226597,0.45692837027697975,21,True
ZN_like,2018-03-29,0.057534246575342465,21,-0.011565279034267894,-0.01128359380612278,0.18002347798234852,21,True
ZN_like,2018-03-29,0.0821917808219178,30,0.0026560363076916457,0.001115560143100339,0.0036223204840170053,21,True
ZN_like,2018-03-29,0.1232876712328767,45,-0.003430934055723214,-0.00013110642947818034,2.0764357933966693e-05,21,True
ZN_like,2018-03-29,0.1643835616438356,60,-0.025316039302231762,-0.014522017844533604,0.25026302921265353,21,True
ZN_like,2018-03-29,0.2465753424657534,90,0.004790316327303045,0.003995648545585539,0.024977479545967074,21,True
ZN_like,2018-03-29,0.3287671232876712,120,0.00828076215992018,0.006193496290949862,0.037476144407968426,21,True
ZN_like,2018-03-29,0.4931506849315068,180,0.022197130022024832,0.02654655730870202,0.4941043267604819,21,True
ZN_like,2018-03-29,0.6904109589041096,252,-0.0013877739866352086,-0.006200201349834588,0.055745607164061184,21,True
ZN_like,2018-03-29,1.0,365,0.02057286387946612,0.019980331834317615,0.35763541282972977,21,True
ZN_like,2018-03-30,0.038356164383561646,14,-0.0049519551727640896,0.004283837586534694,0.03130277650886326,21,True
ZN_like,2018-03-30,0.057534246575342465,21,-0.0029788842371275452,-0.009470607704296037,0.1402003100054573,21,True
ZN_like,2018-03-30,0.0821917808219178,30,-0.023041210005279596,-0.021747460681446406,0.34209259563845273,21,True
ZN_like,2018-03-30,0.1232876712328767,45,0.00788185995048542,0.01442182763441981,0.22028863710724356,21,True
ZN_like,2018-03-30,0.1643835616438356,60,0.00022898102322171511,0.002687882194111765,0.008341052967950402,21,True
ZN_like,2018-03-30,0.2465753424657534,90,-0.015820648617707347,-0.01751156151379472,0.44500241583585287,21,True
ZN_like,2018-03-30,0.3287671232876712,120,0.0014968393803960758,-0.0009943512596694432,0.0013864853637396424,21,True
ZN_like,2018-03-30,0.4931506849315068,180,-0.005981341127714738,-0.004803106124729117,0.037037894564352136,21,True
ZN_like,2018-03-30,0.6904109589041096,252,0.013421067682356637,0.013723090149412013,0.2988792042485451,21,True
ZN_like,2018-03-30,1.0,365,-0.0034771241750411372,-0.005257917711852424,0.061659293607463916,21,True
ZN_like,2018-04-02,0.038356164383561646,14,0.0056261893672892825,0.00048650861170804226,0.00027890496651283847,21,True
ZN_like,2018-04-02,0.057534246575342465,21,0.0024003025617352746,0.0035009403707454267,0.017412327653231197,21,True
ZN_like,2018-04-02,0.0821917808219178,30,-0.0017577394707389215,0.0011973862586442555,0.0020344123484316023,21,True
ZN_like,2018-04-02,0.1232876712328767,45,0.003251036790663408,0.0068518481159018894,0.06112666106915998,21,True
ZN_like,2018-04-02,0.1643835616438356,60,-0.011739775267724323,-0.017399253451935423,0.3810197593679078,21,True
ZN_like,2018-04-02,0.2465753424657534,90,0.0052111212961612864,0.0027967833821328325,0.011455087683701848,21,True
ZN_like,2018-04-02,0.3287671232876712,120,-0.009240061123627321,-0.006462031458262089,0.06954837334561881,21,True
ZN_like,2018-04-02,0.4931506849315068,180,0.013880847794781962,0.014712345139757901,0.24789557355639324,21,True
ZN_like,2018-04-02,0.6904109589041096,252,0.0023440118457677735,0.006149296290414635,0.05596794438550079,21,True
ZN_like,2018-04-02,1.0,365,-0.011606630059285314,-0.016884262759137396,0.31025011443460526,21,True
ZN_like,2018-04-03,0.038356164383561646,14,-0.015984589013350203,-0.011281022147599105,0.25173013427136104,21,True
ZN_like,2018-04-03,0.057534246575342465,21,-0.00610147910942102,-0.012482859974623936,0.1475530190888208,21,True
ZN_like,2018-04-03,0.0821917808219178,30,0.005589755435626623,0.004377167156942224,0.026133160515577902,21,True
ZN_like,2018-04-03,0.1232876712328767,45,0.0156312982772255,0.0190302686174852,0.3042247087888672,21,True
